"label","department_name","region_name"
"chef boutonne","deux-sèvres","nouvelle-aquitaine"
"chenay","deux-sèvres","nouvelle-aquitaine"
"cirieres","deux-sèvres","nouvelle-aquitaine"
"coulonges sur l autize","deux-sèvres","nouvelle-aquitaine"
"fenery","deux-sèvres","nouvelle-aquitaine"
"fors","deux-sèvres","nouvelle-aquitaine"
"la foye monjault","deux-sèvres","nouvelle-aquitaine"
"francois","deux-sèvres","nouvelle-aquitaine"
"germond rouvre","deux-sèvres","nouvelle-aquitaine"
"alloinay","deux-sèvres","nouvelle-aquitaine"
"lezay","deux-sèvres","nouvelle-aquitaine"
"lhoumois","deux-sèvres","nouvelle-aquitaine"
"lorigne","deux-sèvres","nouvelle-aquitaine"
"louin","deux-sèvres","nouvelle-aquitaine"
"luche thouarsais","deux-sèvres","nouvelle-aquitaine"
"luzay","deux-sèvres","nouvelle-aquitaine"
"moncoutant sur sevre","deux-sèvres","nouvelle-aquitaine"
"moncoutant sur sevre","deux-sèvres","nouvelle-aquitaine"
"aigondigne","deux-sèvres","nouvelle-aquitaine"
"aigondigne","deux-sèvres","nouvelle-aquitaine"
"niort","deux-sèvres","nouvelle-aquitaine"
"niort","deux-sèvres","nouvelle-aquitaine"
"plaine et vallees","deux-sèvres","nouvelle-aquitaine"
"parthenay","deux-sèvres","nouvelle-aquitaine"
"prahecq","deux-sèvres","nouvelle-aquitaine"
"prailles la couarde","deux-sèvres","nouvelle-aquitaine"
"puihardy","deux-sèvres","nouvelle-aquitaine"
"la rochenard","deux-sèvres","nouvelle-aquitaine"
"rom","deux-sèvres","nouvelle-aquitaine"
"voulmentin","deux-sèvres","nouvelle-aquitaine"
"ste gemme","deux-sèvres","nouvelle-aquitaine"
"marcille","deux-sèvres","nouvelle-aquitaine"
"st generoux","deux-sèvres","nouvelle-aquitaine"
"aillas","gironde","nouvelle-aquitaine"
"st georges de noisne","deux-sèvres","nouvelle-aquitaine"
"anglade","gironde","nouvelle-aquitaine"
"st jean de thouars","deux-sèvres","nouvelle-aquitaine"
"arbanats","gironde","nouvelle-aquitaine"
"st loup lamaire","deux-sèvres","nouvelle-aquitaine"
"arcins","gironde","nouvelle-aquitaine"
"st maixent l ecole","deux-sèvres","nouvelle-aquitaine"
"arveyres","gironde","nouvelle-aquitaine"
"st martin de sanzay","deux-sèvres","nouvelle-aquitaine"
"aubiac","gironde","nouvelle-aquitaine"
"st martin du fouilloux","deux-sèvres","nouvelle-aquitaine"
"val de virvee","gironde","nouvelle-aquitaine"
"st maurice etusson","deux-sèvres","nouvelle-aquitaine"
"baron","gironde","nouvelle-aquitaine"
"st paul en gatine","deux-sèvres","nouvelle-aquitaine"
"belves de castillon","gironde","nouvelle-aquitaine"
"ste soline","deux-sèvres","nouvelle-aquitaine"
"birac","gironde","nouvelle-aquitaine"
"sauze vaussais","deux-sèvres","nouvelle-aquitaine"
"blaignac","gironde","nouvelle-aquitaine"
"val du mignon","deux-sèvres","nouvelle-aquitaine"
"blanquefort","gironde","nouvelle-aquitaine"
"viennay","deux-sèvres","nouvelle-aquitaine"
"bommes","gironde","nouvelle-aquitaine"
"bordeaux","gironde","nouvelle-aquitaine"
"bordeaux","gironde","nouvelle-aquitaine"
"bouliac","gironde","nouvelle-aquitaine"
"branne","gironde","nouvelle-aquitaine"
"brouqueyran","gironde","nouvelle-aquitaine"
"camarsac","gironde","nouvelle-aquitaine"
"camiac et st denis","gironde","nouvelle-aquitaine"
"canejan","gironde","nouvelle-aquitaine"
"carcans","gironde","nouvelle-aquitaine"
"casseuil","gironde","nouvelle-aquitaine"
"castelmoron d albret","gironde","nouvelle-aquitaine"
"chamadelle","gironde","nouvelle-aquitaine"
"coirac","gironde","nouvelle-aquitaine"
"couqueques","gironde","nouvelle-aquitaine"
"cours de monsegur","gironde","nouvelle-aquitaine"
"cussac fort medoc","gironde","nouvelle-aquitaine"
"escoussans","gironde","nouvelle-aquitaine"
"espiet","gironde","nouvelle-aquitaine"
"faleyras","gironde","nouvelle-aquitaine"
"goualade","gironde","nouvelle-aquitaine"
"grezillac","gironde","nouvelle-aquitaine"
"guitres","gironde","nouvelle-aquitaine"
"hure","gironde","nouvelle-aquitaine"
"jugazan","gironde","nouvelle-aquitaine"
"landiras","gironde","nouvelle-aquitaine"
"lavazan","gironde","nouvelle-aquitaine"
"lege cap ferret","gironde","nouvelle-aquitaine"
"lerm et musset","gironde","nouvelle-aquitaine"
"les leves et thoumeyragues","gironde","nouvelle-aquitaine"
"lignan de bazas","gironde","nouvelle-aquitaine"
"ligueux","gironde","nouvelle-aquitaine"
"listrac medoc","gironde","nouvelle-aquitaine"
"louchats","gironde","nouvelle-aquitaine"
"lucmau","gironde","nouvelle-aquitaine"
"ludon medoc","gironde","nouvelle-aquitaine"
"lugaignac","gironde","nouvelle-aquitaine"
"marsas","gironde","nouvelle-aquitaine"
"monprimblanc","gironde","nouvelle-aquitaine"
"monsegur","gironde","nouvelle-aquitaine"
"mouillac","gironde","nouvelle-aquitaine"
"naujac sur mer","gironde","nouvelle-aquitaine"
"neac","gironde","nouvelle-aquitaine"
"neuffons","gironde","nouvelle-aquitaine"
"le nizan","gironde","nouvelle-aquitaine"
"ordonnac","gironde","nouvelle-aquitaine"
"pompignac","gironde","nouvelle-aquitaine"
"pugnac","gironde","nouvelle-aquitaine"
"puynormand","gironde","nouvelle-aquitaine"
"queyrac","gironde","nouvelle-aquitaine"
"rauzan","gironde","nouvelle-aquitaine"
"la reole","gironde","nouvelle-aquitaine"
"rions","gironde","nouvelle-aquitaine"
"romagne","gironde","nouvelle-aquitaine"
"roquebrune","gironde","nouvelle-aquitaine"
"la roquille","gironde","nouvelle-aquitaine"
"sablons","gironde","nouvelle-aquitaine"
"st aignan","gironde","nouvelle-aquitaine"
"val de livenne","gironde","nouvelle-aquitaine"
"st christoly de blaye","gironde","nouvelle-aquitaine"
"st christophe de double","gironde","nouvelle-aquitaine"
"st exupery","gironde","nouvelle-aquitaine"
"st felix de foncaude","gironde","nouvelle-aquitaine"
"st magne","gironde","nouvelle-aquitaine"
"st maixant","gironde","nouvelle-aquitaine"
"st martin lacaussade","gironde","nouvelle-aquitaine"
"st pey d armens","gironde","nouvelle-aquitaine"
"st philippe du seignal","gironde","nouvelle-aquitaine"
"st sauveur","gironde","nouvelle-aquitaine"
"st sauveur de puynormand","gironde","nouvelle-aquitaine"
"st vincent de pertignas","gironde","nouvelle-aquitaine"
"st vivien de medoc","gironde","nouvelle-aquitaine"
"st vivien de monsegur","gironde","nouvelle-aquitaine"
"salleboeuf","gironde","nouvelle-aquitaine"
"saugon","gironde","nouvelle-aquitaine"
"semens","gironde","nouvelle-aquitaine"
"les adjots","charente","nouvelle-aquitaine"
"sillas","gironde","nouvelle-aquitaine"
"aigre","charente","nouvelle-aquitaine"
"soulac sur mer","gironde","nouvelle-aquitaine"
"alloue","charente","nouvelle-aquitaine"
"soussans","gironde","nouvelle-aquitaine"
"angouleme","charente","nouvelle-aquitaine"
"tauriac","gironde","nouvelle-aquitaine"
"aunac sur charente","charente","nouvelle-aquitaine"
"teuillac","gironde","nouvelle-aquitaine"
"aussac vadalle","charente","nouvelle-aquitaine"
"tresses","gironde","nouvelle-aquitaine"
"baignes ste radegonde","charente","nouvelle-aquitaine"
"vendays montalivet","gironde","nouvelle-aquitaine"
"balzac","charente","nouvelle-aquitaine"
"verdelais","gironde","nouvelle-aquitaine"
"bassac","charente","nouvelle-aquitaine"
"vertheuil","gironde","nouvelle-aquitaine"
"becheresse","charente","nouvelle-aquitaine"
"villenave d ornon","gironde","nouvelle-aquitaine"
"bellon","charente","nouvelle-aquitaine"
"yvrac","gironde","nouvelle-aquitaine"
"birac","charente","nouvelle-aquitaine"
"coteaux du blanzacais","charente","nouvelle-aquitaine"
"le bouchage","charente","nouvelle-aquitaine"
"bouteville","charente","nouvelle-aquitaine"
"boutiers st trojan","charente","nouvelle-aquitaine"
"breville","charente","nouvelle-aquitaine"
"champagne vigny","charente","nouvelle-aquitaine"
"champmillon","charente","nouvelle-aquitaine"
"chantillac","charente","nouvelle-aquitaine"
"chateaubernard","charente","nouvelle-aquitaine"
"chatignac","charente","nouvelle-aquitaine"
"cherves richemont","charente","nouvelle-aquitaine"
"la chevrerie","charente","nouvelle-aquitaine"
"condeon","charente","nouvelle-aquitaine"
"confolens","charente","nouvelle-aquitaine"
"la couronne","charente","nouvelle-aquitaine"
"couture","charente","nouvelle-aquitaine"
"dignac","charente","nouvelle-aquitaine"
"ecuras","charente","nouvelle-aquitaine"
"edon","charente","nouvelle-aquitaine"
"etriac","charente","nouvelle-aquitaine"
"garat","charente","nouvelle-aquitaine"
"gardes le pontaroux","charente","nouvelle-aquitaine"
"guizengeard","charente","nouvelle-aquitaine"
"gurat","charente","nouvelle-aquitaine"
"jarnac","charente","nouvelle-aquitaine"
"val des vignes","charente","nouvelle-aquitaine"
"lagarde sur le ne","charente","nouvelle-aquitaine"
"londigny","charente","nouvelle-aquitaine"
"terres de haute charente","charente","nouvelle-aquitaine"
"terres de haute charente","charente","nouvelle-aquitaine"
"la magdeleine","charente","nouvelle-aquitaine"
"magnac lavalette villars","charente","nouvelle-aquitaine"
"mainzac","charente","nouvelle-aquitaine"
"bellevigne","charente","nouvelle-aquitaine"
"mansle","charente","nouvelle-aquitaine"
"mazerolles","charente","nouvelle-aquitaine"
"mesnac","charente","nouvelle-aquitaine"
"montmoreau","charente","nouvelle-aquitaine"
"mosnac st simeux","charente","nouvelle-aquitaine"
"nanclars","charente","nouvelle-aquitaine"
"nanteuil en vallee","charente","nouvelle-aquitaine"
"oradour fanais","charente","nouvelle-aquitaine"
"paizay naudouin embourie","charente","nouvelle-aquitaine"
"palluaud","charente","nouvelle-aquitaine"
"perignac","charente","nouvelle-aquitaine"
"les pins","charente","nouvelle-aquitaine"
"poursac","charente","nouvelle-aquitaine"
"puymoyen","charente","nouvelle-aquitaine"
"raix","charente","nouvelle-aquitaine"
"rouillac","charente","nouvelle-aquitaine"
"roullet st estephe","charente","nouvelle-aquitaine"
"st coutant","charente","nouvelle-aquitaine"
"st laurent de ceris","charente","nouvelle-aquitaine"
"st maurice des lions","charente","nouvelle-aquitaine"
"st preuil","charente","nouvelle-aquitaine"
"st severin","charente","nouvelle-aquitaine"
"ste souline","charente","nouvelle-aquitaine"
"st yrieix sur charente","charente","nouvelle-aquitaine"
"sauvignac","charente","nouvelle-aquitaine"
"segonzac","charente","nouvelle-aquitaine"
"sireuil","charente","nouvelle-aquitaine"
"suaux","charente","nouvelle-aquitaine"
"touverac","charente","nouvelle-aquitaine"
"ventouse","charente","nouvelle-aquitaine"
"vignolles","charente","nouvelle-aquitaine"
"villiers le roux","charente","nouvelle-aquitaine"
"vouharte","charente","nouvelle-aquitaine"
"ile d aix","charente-maritime","nouvelle-aquitaine"
"anais","charente-maritime","nouvelle-aquitaine"
"angliers","charente-maritime","nouvelle-aquitaine"
"archingeay","charente-maritime","nouvelle-aquitaine"
"asnieres la giraud","charente-maritime","nouvelle-aquitaine"
"bagnizeau","charente-maritime","nouvelle-aquitaine"
"bazauges","charente-maritime","nouvelle-aquitaine"
"beaugeay","charente-maritime","nouvelle-aquitaine"
"beauvais sur matha","charente-maritime","nouvelle-aquitaine"
"bignay","charente-maritime","nouvelle-aquitaine"
"bourcefranc le chapus","charente-maritime","nouvelle-aquitaine"
"breuil la reorte","charente-maritime","nouvelle-aquitaine"
"cabariot","charente-maritime","nouvelle-aquitaine"
"chartuzac","charente-maritime","nouvelle-aquitaine"
"le chay","charente-maritime","nouvelle-aquitaine"
"consac","charente-maritime","nouvelle-aquitaine"
"corme ecluse","charente-maritime","nouvelle-aquitaine"
"la couarde sur mer","charente-maritime","nouvelle-aquitaine"
"courcoury","charente-maritime","nouvelle-aquitaine"
"cravans","charente-maritime","nouvelle-aquitaine"
"le douhet","charente-maritime","nouvelle-aquitaine"
"echebrune","charente-maritime","nouvelle-aquitaine"
"les eduts","charente-maritime","nouvelle-aquitaine"
"l eguille","charente-maritime","nouvelle-aquitaine"
"floirac","charente-maritime","nouvelle-aquitaine"
"fontenet","charente-maritime","nouvelle-aquitaine"
"forges","charente-maritime","nouvelle-aquitaine"
"le fouilloux","charente-maritime","nouvelle-aquitaine"
"geay","charente-maritime","nouvelle-aquitaine"
"genouille","charente-maritime","nouvelle-aquitaine"
"gibourne","charente-maritime","nouvelle-aquitaine"
"la greve sur mignon","charente-maritime","nouvelle-aquitaine"
"jarnac champagne","charente-maritime","nouvelle-aquitaine"
"jussas","charente-maritime","nouvelle-aquitaine"
"loire les marais","charente-maritime","nouvelle-aquitaine"
"loire sur nie","charente-maritime","nouvelle-aquitaine"
"loulay","charente-maritime","nouvelle-aquitaine"
"lozay","charente-maritime","nouvelle-aquitaine"
"lussant","charente-maritime","nouvelle-aquitaine"
"marignac","charente-maritime","nouvelle-aquitaine"
"marsilly","charente-maritime","nouvelle-aquitaine"
"migron","charente-maritime","nouvelle-aquitaine"
"mons","charente-maritime","nouvelle-aquitaine"
"montendre","charente-maritime","nouvelle-aquitaine"
"montroy","charente-maritime","nouvelle-aquitaine"
"nieulle sur seudre","charente-maritime","nouvelle-aquitaine"
"ozillac","charente-maritime","nouvelle-aquitaine"
"ahetze","pyrénées-atlantiques","nouvelle-aquitaine"
"perignac","charente-maritime","nouvelle-aquitaine"
"alos sibas abense","pyrénées-atlantiques","nouvelle-aquitaine"
"perigny","charente-maritime","nouvelle-aquitaine"
"amorots succos","pyrénées-atlantiques","nouvelle-aquitaine"
"le pin","charente-maritime","nouvelle-aquitaine"
"anglet","pyrénées-atlantiques","nouvelle-aquitaine"
"pommiers moulons","charente-maritime","nouvelle-aquitaine"
"anoye","pyrénées-atlantiques","nouvelle-aquitaine"
"les portes en re","charente-maritime","nouvelle-aquitaine"
"araujuzon","pyrénées-atlantiques","nouvelle-aquitaine"
"pouillac","charente-maritime","nouvelle-aquitaine"
"arbus","pyrénées-atlantiques","nouvelle-aquitaine"
"preguillac","charente-maritime","nouvelle-aquitaine"
"arcangues","pyrénées-atlantiques","nouvelle-aquitaine"
"reaux sur trefle","charente-maritime","nouvelle-aquitaine"
"argagnon","pyrénées-atlantiques","nouvelle-aquitaine"
"romazieres","charente-maritime","nouvelle-aquitaine"
"arhansus","pyrénées-atlantiques","nouvelle-aquitaine"
"st cesaire","charente-maritime","nouvelle-aquitaine"
"armendarits","pyrénées-atlantiques","nouvelle-aquitaine"
"st ciers champagne","charente-maritime","nouvelle-aquitaine"
"arraute charritte","pyrénées-atlantiques","nouvelle-aquitaine"
"st coutant le grand","charente-maritime","nouvelle-aquitaine"
"arthez d asson","pyrénées-atlantiques","nouvelle-aquitaine"
"st denis d oleron","charente-maritime","nouvelle-aquitaine"
"artiguelouve","pyrénées-atlantiques","nouvelle-aquitaine"
"st felix","charente-maritime","nouvelle-aquitaine"
"arudy","pyrénées-atlantiques","nouvelle-aquitaine"
"st froult","charente-maritime","nouvelle-aquitaine"
"asasp arros","pyrénées-atlantiques","nouvelle-aquitaine"
"st georges antignac","charente-maritime","nouvelle-aquitaine"
"assat","pyrénées-atlantiques","nouvelle-aquitaine"
"st georges d oleron","charente-maritime","nouvelle-aquitaine"
"auga","pyrénées-atlantiques","nouvelle-aquitaine"
"st georges du bois","charente-maritime","nouvelle-aquitaine"
"auriac","pyrénées-atlantiques","nouvelle-aquitaine"
"st pierre la noue","charente-maritime","nouvelle-aquitaine"
"autevielle st martin bideren","pyrénées-atlantiques","nouvelle-aquitaine"
"st hilaire de villefranche","charente-maritime","nouvelle-aquitaine"
"balansun","pyrénées-atlantiques","nouvelle-aquitaine"
"st hilaire du bois","charente-maritime","nouvelle-aquitaine"
"baliracq maumusson","pyrénées-atlantiques","nouvelle-aquitaine"
"st jean d angely","charente-maritime","nouvelle-aquitaine"
"baudreix","pyrénées-atlantiques","nouvelle-aquitaine"
"st julien de l escap","charente-maritime","nouvelle-aquitaine"
"beguios","pyrénées-atlantiques","nouvelle-aquitaine"
"st martin de coux","charente-maritime","nouvelle-aquitaine"
"bellocq","pyrénées-atlantiques","nouvelle-aquitaine"
"st medard","charente-maritime","nouvelle-aquitaine"
"beost","pyrénées-atlantiques","nouvelle-aquitaine"
"st palais sur mer","charente-maritime","nouvelle-aquitaine"
"bergouey viellenave","pyrénées-atlantiques","nouvelle-aquitaine"
"st pardoult","charente-maritime","nouvelle-aquitaine"
"betracq","pyrénées-atlantiques","nouvelle-aquitaine"
"st pierre du palais","charente-maritime","nouvelle-aquitaine"
"beuste","pyrénées-atlantiques","nouvelle-aquitaine"
"st romain de benet","charente-maritime","nouvelle-aquitaine"
"bidart","pyrénées-atlantiques","nouvelle-aquitaine"
"st savinien","charente-maritime","nouvelle-aquitaine"
"billere","pyrénées-atlantiques","nouvelle-aquitaine"
"st sornin","charente-maritime","nouvelle-aquitaine"
"biriatou","pyrénées-atlantiques","nouvelle-aquitaine"
"st xandre","charente-maritime","nouvelle-aquitaine"
"biron","pyrénées-atlantiques","nouvelle-aquitaine"
"salignac de mirambeau","charente-maritime","nouvelle-aquitaine"
"bizanos","pyrénées-atlantiques","nouvelle-aquitaine"
"semussac","charente-maritime","nouvelle-aquitaine"
"bournos","pyrénées-atlantiques","nouvelle-aquitaine"
"taillebourg","charente-maritime","nouvelle-aquitaine"
"bugnein","pyrénées-atlantiques","nouvelle-aquitaine"
"thaims","charente-maritime","nouvelle-aquitaine"
"burgaronne","pyrénées-atlantiques","nouvelle-aquitaine"
"la devise","charente-maritime","nouvelle-aquitaine"
"bussunarits sarrasquette","pyrénées-atlantiques","nouvelle-aquitaine"
"la devise","charente-maritime","nouvelle-aquitaine"
"buziet","pyrénées-atlantiques","nouvelle-aquitaine"
"vanzac","charente-maritime","nouvelle-aquitaine"
"cabidos","pyrénées-atlantiques","nouvelle-aquitaine"
"la villedieu","charente-maritime","nouvelle-aquitaine"
"carresse cassaber","pyrénées-atlantiques","nouvelle-aquitaine"
"carresse cassaber","pyrénées-atlantiques","nouvelle-aquitaine"
"casteide candau","pyrénées-atlantiques","nouvelle-aquitaine"
"castetbon","pyrénées-atlantiques","nouvelle-aquitaine"
"castetpugon","pyrénées-atlantiques","nouvelle-aquitaine"
"coublucq","pyrénées-atlantiques","nouvelle-aquitaine"
"crouseilles","pyrénées-atlantiques","nouvelle-aquitaine"
"diusse","pyrénées-atlantiques","nouvelle-aquitaine"
"domezain berraute","pyrénées-atlantiques","nouvelle-aquitaine"
"escures","pyrénées-atlantiques","nouvelle-aquitaine"
"espes undurein","pyrénées-atlantiques","nouvelle-aquitaine"
"espoey","pyrénées-atlantiques","nouvelle-aquitaine"
"eysus","pyrénées-atlantiques","nouvelle-aquitaine"
"ance feas","pyrénées-atlantiques","nouvelle-aquitaine"
"ance feas","pyrénées-atlantiques","nouvelle-aquitaine"
"fichous riumayou","pyrénées-atlantiques","nouvelle-aquitaine"
"gamarthe","pyrénées-atlantiques","nouvelle-aquitaine"
"gan","pyrénées-atlantiques","nouvelle-aquitaine"
"garindein","pyrénées-atlantiques","nouvelle-aquitaine"
"garlin","pyrénées-atlantiques","nouvelle-aquitaine"
"garris","pyrénées-atlantiques","nouvelle-aquitaine"
"gayon","pyrénées-atlantiques","nouvelle-aquitaine"
"gerderest","pyrénées-atlantiques","nouvelle-aquitaine"
"gomer","pyrénées-atlantiques","nouvelle-aquitaine"
"gotein libarrenx","pyrénées-atlantiques","nouvelle-aquitaine"
"guethary","pyrénées-atlantiques","nouvelle-aquitaine"
"haux","pyrénées-atlantiques","nouvelle-aquitaine"
"hosta","pyrénées-atlantiques","nouvelle-aquitaine"
"ilharre","pyrénées-atlantiques","nouvelle-aquitaine"
"irouleguy","pyrénées-atlantiques","nouvelle-aquitaine"
"issor","pyrénées-atlantiques","nouvelle-aquitaine"
"lagos","pyrénées-atlantiques","nouvelle-aquitaine"
"lannecaube","pyrénées-atlantiques","nouvelle-aquitaine"
"lantabat","pyrénées-atlantiques","nouvelle-aquitaine"
"larressore","pyrénées-atlantiques","nouvelle-aquitaine"
"laruns","pyrénées-atlantiques","nouvelle-aquitaine"
"lasserre","pyrénées-atlantiques","nouvelle-aquitaine"
"leren","pyrénées-atlantiques","nouvelle-aquitaine"
"lescun","pyrénées-atlantiques","nouvelle-aquitaine"
"licq atherey","pyrénées-atlantiques","nouvelle-aquitaine"
"lussagnet lusson","pyrénées-atlantiques","nouvelle-aquitaine"
"meritein","pyrénées-atlantiques","nouvelle-aquitaine"
"miossens lanusse","pyrénées-atlantiques","nouvelle-aquitaine"
"momas","pyrénées-atlantiques","nouvelle-aquitaine"
"monein","pyrénées-atlantiques","nouvelle-aquitaine"
"monpezat","pyrénées-atlantiques","nouvelle-aquitaine"
"mont","pyrénées-atlantiques","nouvelle-aquitaine"
"montaner","pyrénées-atlantiques","nouvelle-aquitaine"
"montaut","pyrénées-atlantiques","nouvelle-aquitaine"
"mont disse","pyrénées-atlantiques","nouvelle-aquitaine"
"morlaas","pyrénées-atlantiques","nouvelle-aquitaine"
"musculdy","pyrénées-atlantiques","nouvelle-aquitaine"
"oraas","pyrénées-atlantiques","nouvelle-aquitaine"
"ordiarp","pyrénées-atlantiques","nouvelle-aquitaine"
"oregue","pyrénées-atlantiques","nouvelle-aquitaine"
"os marsillon","pyrénées-atlantiques","nouvelle-aquitaine"
"ostabat asme","pyrénées-atlantiques","nouvelle-aquitaine"
"parbayse","pyrénées-atlantiques","nouvelle-aquitaine"
"poey de lescar","pyrénées-atlantiques","nouvelle-aquitaine"
"ponson dessus","pyrénées-atlantiques","nouvelle-aquitaine"
"pontacq","pyrénées-atlantiques","nouvelle-aquitaine"
"pouliacq","pyrénées-atlantiques","nouvelle-aquitaine"
"rebenacq","pyrénées-atlantiques","nouvelle-aquitaine"
"ribarrouy","pyrénées-atlantiques","nouvelle-aquitaine"
"roquiague","pyrénées-atlantiques","nouvelle-aquitaine"
"st boes","pyrénées-atlantiques","nouvelle-aquitaine"
"st castin","pyrénées-atlantiques","nouvelle-aquitaine"
"st esteben","pyrénées-atlantiques","nouvelle-aquitaine"
"st etienne de baigorry","pyrénées-atlantiques","nouvelle-aquitaine"
"st jean pied de port","pyrénées-atlantiques","nouvelle-aquitaine"
"albignac","corrèze","nouvelle-aquitaine"
"st martin d arberoue","pyrénées-atlantiques","nouvelle-aquitaine"
"les angles sur correze","corrèze","nouvelle-aquitaine"
"st martin d arrossa","pyrénées-atlantiques","nouvelle-aquitaine"
"arnac pompadour","corrèze","nouvelle-aquitaine"
"sames","pyrénées-atlantiques","nouvelle-aquitaine"
"bar","corrèze","nouvelle-aquitaine"
"samsons lion","pyrénées-atlantiques","nouvelle-aquitaine"
"beaulieu sur dordogne","corrèze","nouvelle-aquitaine"
"sauvagnon","pyrénées-atlantiques","nouvelle-aquitaine"
"benayes","corrèze","nouvelle-aquitaine"
"seby","pyrénées-atlantiques","nouvelle-aquitaine"
"beyssac","corrèze","nouvelle-aquitaine"
"sedzere","pyrénées-atlantiques","nouvelle-aquitaine"
"bilhac","corrèze","nouvelle-aquitaine"
"sevignacq","pyrénées-atlantiques","nouvelle-aquitaine"
"bonnefond","corrèze","nouvelle-aquitaine"
"soumoulou","pyrénées-atlantiques","nouvelle-aquitaine"
"chanteix","corrèze","nouvelle-aquitaine"
"adriers","vienne","nouvelle-aquitaine"
"sus","pyrénées-atlantiques","nouvelle-aquitaine"
"la chapelle aux brocs","corrèze","nouvelle-aquitaine"
"antigny","vienne","nouvelle-aquitaine"
"urcuit","pyrénées-atlantiques","nouvelle-aquitaine"
"le chastang","corrèze","nouvelle-aquitaine"
"antran","vienne","nouvelle-aquitaine"
"villefranque","pyrénées-atlantiques","nouvelle-aquitaine"
"chaumeil","corrèze","nouvelle-aquitaine"
"arcay","vienne","nouvelle-aquitaine"
"viodos abense de bas","pyrénées-atlantiques","nouvelle-aquitaine"
"combressol","corrèze","nouvelle-aquitaine"
"asnois","vienne","nouvelle-aquitaine"
"viven","pyrénées-atlantiques","nouvelle-aquitaine"
"condat sur ganaveix","corrèze","nouvelle-aquitaine"
"aulnay","vienne","nouvelle-aquitaine"
"darnets","corrèze","nouvelle-aquitaine"
"basses","vienne","nouvelle-aquitaine"
"estivals","corrèze","nouvelle-aquitaine"
"beaumont st cyr","vienne","nouvelle-aquitaine"
"goulles","corrèze","nouvelle-aquitaine"
"beruges","vienne","nouvelle-aquitaine"
"gourdon murat","corrèze","nouvelle-aquitaine"
"bethines","vienne","nouvelle-aquitaine"
"gros chastang","corrèze","nouvelle-aquitaine"
"bonnes","vienne","nouvelle-aquitaine"
"larche","corrèze","nouvelle-aquitaine"
"bournand","vienne","nouvelle-aquitaine"
"latronche","corrèze","nouvelle-aquitaine"
"brion","vienne","nouvelle-aquitaine"
"ligneyrac","corrèze","nouvelle-aquitaine"
"buxerolles","vienne","nouvelle-aquitaine"
"le lonzac","corrèze","nouvelle-aquitaine"
"celle levescault","vienne","nouvelle-aquitaine"
"mansac","corrèze","nouvelle-aquitaine"
"cenon sur vienne","vienne","nouvelle-aquitaine"
"marcillac la croze","corrèze","nouvelle-aquitaine"
"chalais","vienne","nouvelle-aquitaine"
"merlines","corrèze","nouvelle-aquitaine"
"champigny en rochereau","vienne","nouvelle-aquitaine"
"meyssac","corrèze","nouvelle-aquitaine"
"chatellerault","vienne","nouvelle-aquitaine"
"montaignac sur doustre","corrèze","nouvelle-aquitaine"
"chenevelles","vienne","nouvelle-aquitaine"
"montaignac sur doustre","corrèze","nouvelle-aquitaine"
"cisse","vienne","nouvelle-aquitaine"
"moustier ventadour","corrèze","nouvelle-aquitaine"
"la roche rigault","vienne","nouvelle-aquitaine"
"neuville","corrèze","nouvelle-aquitaine"
"valence en poitou","vienne","nouvelle-aquitaine"
"pandrignes","corrèze","nouvelle-aquitaine"
"dissay","vienne","nouvelle-aquitaine"
"perpezac le blanc","corrèze","nouvelle-aquitaine"
"la grimaudiere","vienne","nouvelle-aquitaine"
"le pescher","corrèze","nouvelle-aquitaine"
"la grimaudiere","vienne","nouvelle-aquitaine"
"puy d arnac","corrèze","nouvelle-aquitaine"
"jaunay marigny","vienne","nouvelle-aquitaine"
"rilhac xaintrie","corrèze","nouvelle-aquitaine"
"jazeneuil","vienne","nouvelle-aquitaine"
"sadroc","corrèze","nouvelle-aquitaine"
"jousse","vienne","nouvelle-aquitaine"
"st angel","corrèze","nouvelle-aquitaine"
"boivre la vallee","vienne","nouvelle-aquitaine"
"st aulaire","corrèze","nouvelle-aquitaine"
"boivre la vallee","vienne","nouvelle-aquitaine"
"st bonnet la riviere","corrèze","nouvelle-aquitaine"
"lusignan","vienne","nouvelle-aquitaine"
"st bonnet pres bort","corrèze","nouvelle-aquitaine"
"lussac les chateaux","vienne","nouvelle-aquitaine"
"ste fortunade","corrèze","nouvelle-aquitaine"
"magne","vienne","nouvelle-aquitaine"
"st germain lavolps","corrèze","nouvelle-aquitaine"
"maille","vienne","nouvelle-aquitaine"
"st hilaire foissac","corrèze","nouvelle-aquitaine"
"marnay","vienne","nouvelle-aquitaine"
"st hilaire peyroux","corrèze","nouvelle-aquitaine"
"maulay","vienne","nouvelle-aquitaine"
"st jal","corrèze","nouvelle-aquitaine"
"mazeuil","vienne","nouvelle-aquitaine"
"st merd les oussines","corrèze","nouvelle-aquitaine"
"mignaloux beauvoir","vienne","nouvelle-aquitaine"
"st pantaleon de larche","corrèze","nouvelle-aquitaine"
"moncontour","vienne","nouvelle-aquitaine"
"st priest de gimel","corrèze","nouvelle-aquitaine"
"mondion","vienne","nouvelle-aquitaine"
"st remy","corrèze","nouvelle-aquitaine"
"monthoiron","vienne","nouvelle-aquitaine"
"st setiers","corrèze","nouvelle-aquitaine"
"montmorillon","vienne","nouvelle-aquitaine"
